Date;Easting;Northing;Elevation
2020-04-16;2790823.704;1152771.15;2723.7106
2020-04-17;2790823.705;1152771.151;2723.7094
2020-04-18;2790823.703;1152771.149;2723.71725
2020-04-19;2790823.702;1152771.144;2723.71985
2020-04-20;2790823.702;1152771.141;2723.7243
2020-04-21;2790823.703;1152771.142;2723.7237
2020-04-22;2790823.704;1152771.147;2723.719
2020-04-23;2790823.702;1152771.148;2723.71375
2020-04-24;2790823.7;1152771.148;2723.7107
2020-04-25;2790823.7;1152771.149;2723.7105
2020-04-26;2790823.701;1152771.15;2723.7067
2020-04-27;2790823.698;1152771.149;2723.7057
2020-04-28;2790823.698;1152771.149;2723.7063
2020-04-29;2790823.698;1152771.149;2723.7085
2020-04-30;2790823.699;1152771.147;2723.7093
2020-05-01;2790823.697;1152771.15;2723.7109
2020-05-02;2790823.695;1152771.147;2723.7136
2020-05-04;2790823.699;1152771.148;2723.7195
2020-05-05;2790823.697;1152771.149;2723.7156
2020-05-06;2790823.696;1152771.148;2723.7257
2020-05-07;2790823.697;1152771.147;2723.7198
2020-05-08;2790823.698;1152771.147;2723.7102
2020-05-09;2790823.697;1152771.147;2723.7125
2020-05-10;2790823.698;1152771.148;2723.71035
2020-05-11;2790823.696;1152771.148;2723.7203
2020-05-12;2790823.696;1152771.148;2723.7187
2020-05-13;2790823.7;1152771.148;2723.7114
2020-05-14;2790823.695;1152771.149;2723.71215
2020-05-17;2790823.698;1152771.147;2723.70855
2020-05-18;2790823.698;1152771.148;2723.7067
2020-05-19;2790823.697;1152771.146;2723.7065
2020-05-20;2790823.697;1152771.144;2723.7087
2020-05-21;2790823.698;1152771.145;2723.7092
2020-05-22;2790823.698;1152771.145;2723.712
2020-05-23;2790823.689;1152771.14;2723.7035
2020-05-24;2790823.696;1152771.145;2723.7129
2020-05-25;2790823.696;1152771.144;2723.7145
2020-05-26;2790823.695;1152771.144;2723.7136
2020-05-27;2790823.694;1152771.146;2723.7085
2020-05-28;2790823.695;1152771.148;2723.7097
2020-05-31;2790823.693;1152771.144;2723.7131
2020-06-01;2790823.694;1152771.144;2723.7148
2020-06-02;2790823.691;1152771.145;2723.7148
2020-06-03;2790823.691;1152771.146;2723.7112
2020-06-04;2790823.693;1152771.147;2723.70555
2020-06-05;2790823.694;1152771.145;2723.71355
2020-06-07;2790823.688;1152771.143;2723.7147
2020-06-08;2790823.69;1152771.139;2723.7093
2020-06-09;2790823.693;1152771.142;2723.7134
2020-06-11;2790823.69;1152771.144;2723.703
2020-06-12;2790823.691;1152771.143;2723.7013
2020-06-13;2790823.693;1152771.145;2723.7036
2020-06-14;2790823.691;1152771.149;2723.7078
2020-06-15;2790823.691;1152771.148;2723.701
2020-06-16;2790823.691;1152771.149;2723.70015
2020-06-17;2790823.691;1152771.147;2723.70135
2020-06-18;2790823.694;1152771.145;2723.6955
2020-06-19;2790823.693;1152771.144;2723.70075
2020-06-21;2790823.689;1152771.143;2723.7004
2020-06-22;2790823.689;1152771.143;2723.708
2020-06-23;2790823.687;1152771.141;2723.7041
2020-06-24;2790823.689;1152771.14;2723.7081
2020-06-25;2790823.689;1152771.139;2723.7134
2020-06-26;2790823.688;1152771.138;2723.712
2020-06-27;2790823.69;1152771.143;2723.709
2020-06-28;2790823.689;1152771.14;2723.71015
2020-06-29;2790823.688;1152771.14;2723.70685
2020-06-30;2790823.689;1152771.139;2723.7093
2020-07-01;2790823.687;1152771.141;2723.706
2020-07-02;2790823.685;1152771.139;2723.70925
2020-07-03;2790823.687;1152771.143;2723.7028
2020-07-04;2790823.686;1152771.143;2723.7034
2020-07-05;2790823.688;1152771.141;2723.716
2020-07-06;2790823.686;1152771.139;2723.7074
2020-07-07;2790823.684;1152771.145;2723.7085
2020-07-08;2790823.684;1152771.14;2723.7112
2020-07-09;2790823.686;1152771.142;2723.70995
2020-07-10;2790823.687;1152771.14;2723.7017
2020-07-11;2790823.686;1152771.143;2723.699
